id,start_1,end_1,location_1,start_2,end_2,location_2,start_3,end_3,location_3,start_4,end_4,location_4,start_5,end_5,location_5,start_6,end_6,location_6,start_7,end_7,location_7,start_8,end_8,location_8,start_9,end_9,location_9,start_10,end_10,location_10,start_11,end_11,location_11,start_12,end_12,location_12,start_13,end_13,location_13,start_14,end_14,location_14,start_15,end_15,location_15,start_16,end_16,location_16,start_17,end_17,location_17,start_18,end_18,location_18
L000588,1984,2002,"Pittsburgh, Pa.",2002,2006,"Philadelphia, Pa.",2006,2009,"Philadelphia, Pa.",2009,2013,United States Marine Corps,2013-2014,,United States Marine Corps Reserve,2014,2017,Western District of Pennsylvania,2018,2023,Congress,2023,,Ran for United States Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001115,1975,1991,"Baton Rouge, East Baton Rouge Parish, La.",1991,1993,"Miamisburg, Ohio",1993,1997,"Tulsa, Okla.",1997,2018,Various (communications director; business owner),2018-present,,Texas (Congress),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001306,1962,1980,"Zanesville, Muskingum County, Ohio",1980,1982,"Muskingum, Ohio",1982,1983,"Columbus, Ohio",1983,2009,"Zanesville, Ohio (farmer, automobile dealer)",2009-2011,,Ohio (state house of representatives),2011,2018,Ohio (state senate),2018,present,Ohio (U.S. Congress),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001082,1961,1980,"Dover, Ark.",1980,1986,"Russellville, Ark.",1986,1999,"Little Rock, Ark.",1999,2018,Oklahoma (various roles),2018-present,,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001205,1959,1976,"Syracuse, Onondaga County, N.Y.",1976,1980,"Hamilton, N.Y.",1980,1984,"Philadelphia, Pa.",1984,1992,Private practice and superior court of Pennsylvania,1992-2001,,Education Law Center of Pennsylvania,2007,2015,"Wallingford-Swarthmore, Pa.",2018,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G000585,1974,1993,"Fullerton, Orange County, Calif.",1993,1996,"Riverside, Calif.",1996,1999,"Los Angeles, Calif.",1999,2003,"Cambridge, Mass.",2003-2009,,"Staff, United States Representative Hilda Solis of California",2009,2012,"Director, United Nurses Association of California",2012,2017,California State Assembly,2017,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L000589,1958,1977,"Sheboygan, Sheboygan County, Wis.",1977,1981,"Madison, Wis.",1981,2008,Arizona (Business owner),2008,2014,Arizona (State house of representatives),2015-2018,,Arizona (State senate),2018,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001206,1957,1975,"Utica, Oneida County, N.Y.",1975,1986,"Irondequoit, N.Y.",1986,1984,"Geneseo, N.Y.",1984,1990,"Monroe County, N.Y.",1990-2018,,New York State Assembly,2018,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
W000826,1957,1974,"Wiesbaden, Germany",1974,1978,"Washington, D.C.",1978,1982,"Washington, D.C.",1982,2015,Private practice,2015-2018,,"Allentown, Pa.",2018,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J000303,1959,1977,"Detroit, Mich.",1977,1981,"Wayne State University, Detroit, Mich.",1981,2005,"Trade union president, Detroit, Mich.",2005,2021,"Detroit, Mich., city council",2018-2019,,"United States Congress, Michigan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001113,1964,1982,"Las Vegas, Nev.",1982,1986,University of Nevada,1986,1990,Gonzaga University School of Law,1990,2007,"Clark County, Nev.",2007-2015,,Nevada (as attorney general),2015,2016,Nevada System of Higher Education,2016,2029,United States Senate,2019,2021,Democratic Senatorial Campaign Committee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001075,1964,1982,"Oakland, Calif.",1982,1986,Howard University,1986,1989,"University of California, Hastings College of the Law",1990,1998,"Alameda County, Calif.",1998-2004,,San Francisco District Attorney’s Office,2004,2011,San Francisco,2011,2016,California,2017,2021,United States Senate,2021,Present,Vice President of the United States,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001076,1958,1976,"Boston, Mass.",1976,1980,"Providence, R.I.",1980,1985,"Boston, Mass.",1985,2004,New Hampshire (as an attorney),2004-2010,,New Hampshire State Senate,2013,2016,Governor of New Hampshire,2016,2029,United States Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K000393,1951,1969,"Centreville, Miss.",1969,1973,"Nashville, Tenn. (Vanderbilt University)",1973,1977,"Charlottesville, Va. (University of Virginia School of Law)",1977,1979,"Oxford, England (Oxford University)",1979-1996,,"Louisiana (Lawyer, Special Counsel to Governor)",1996,1999,Louisiana (Secretary of the state Department of Revenue),1999,2016,Louisiana (State Treasurer),2016,2029,United States Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001202,1953,1971,"Birmingham, Ala.",1971,1975,"Tulane University, New Orleans, LA",1975,1979,"Tulane University Law School, New Orleans, LA",1979,2011,"Birmingham, Ala.",2011-2017,,Attorney General of Alabama,2017,2018,"United States Senate, Washington D.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J000300,1954,1972,"Fairfield, Ala.",1972,1976,University of Alabama,1976,1979,"Samford University, Cumberland School of Law",1979,1980,U.S. Senate Committee on the Judiciary,1980-1984,,Northern District of Alabama,1984,1997,"Birmingham, Ala.",1997,2001,Northern District of Alabama,2018,2021,United States Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S001203,1958,1976,"Albuquerque, N.Mex.",1976,1980,Stanford University,1980,1984,"Dartmouth College, Tuck School of Business",1984,2015,"Minneapolis, Minnesota",2015-2018,,Lieutenant Governor of Minnesota,2018,2027,"United States Senate, Minnesota",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001079,1959,1977,"Brookhaven, Miss.",1977,1981,University of Southern Mississippi,1981,2000,"Cattle farming, location unspecified",2000,2012,Mississippi State Senate,2012-2018,,Mississippi State Commissioner of Agriculture and Commerce,2018,2027,United States Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M000687,1948,1972,"Baltimore, Md.",1972,1976,"Morgan State University, Baltimore, Md.",1976,1984,"Baltimore, Md.",1984,1987,"Johns Hopkins University, Baltimore, Md.",1987-1996,,Congress,1996,2004,National Association for the Advancement of Colored People,2020,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A000376,1983,2001,"Dallas, Dallas County, Tex.",2001,2005,"Waco, Tex.",2005,2014,"Berkeley, Calif.",2014,2016,"Professional athlete, nonprofit executive, lawyer",2016-2017,,United States Department of Housing and Urban Development,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A000377,1976,1995,"Dickinson, Stark County, N.Dak.",1995,2001,"University of North Dakota, Grand Forks, N.Dak.",2001,2003,"University of North Dakota, Grand Forks, N.Dak.",2003,2013,Lawyer and business executive,2013-2018,,North Dakota state senate,2015,2018,North Dakota Republican Party,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A000378,1965,1983,"Grand Rapids, Kent County, Michigan",1983,1987,"Iowa City, Iowa",1987,2002,"West Des Moines, Iowa",2002,2019,"Evanston, Ill.",2019-2023,,Congress,2023,,Iowa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001307,1945,1963,"Fountain County, Ind.",1963,1967,"West Lafayette, Ind.",1967,1969,"West Lafayette, Ind.",1969,1972,United States Army,1972-1975,,"Lexington, Ky.",1975,2006,Farmer and small business owner,2006,2010,"Putnam County, Ind.",2010,2018,Indiana,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001308,1978,1996,"New Hartford, Oneida County, N.Y.",1996,2000,"Loudonville, N.Y.",2000,2004,"Albany, N.Y.",2004,2011,Private practice,2011-2012,,"Utica, N.Y.",2012,2018,New York,2019,2021,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B001309,1964,1982,"Knoxville, Knox County, Tenn.",1982,1988,"University of Tennessee, Knoxville, Tenn.",1988,1994,"Knoxville, Tenn. (Business Owner)",1994,1998,Tennessee State House of Representatives,1998-2010,,Tennessee State Senate,2010,2018,"Knox County, Tenn. (Mayor)",2019,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001117,1971,1989,"Dublin, Ireland",1989,1993,"Middlebury, Vt.",1993,1998,"Hanover, N.H.",1998,2019,"Businessman, scientist, consultant",2019-present,,"Illinois, Congress",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001123,1971,1989,"Torrance, Los Angeles County, Calif.",1989,1994,"Washington, D.C.",1994,2004,United States Navy,2002,2004,"Denver, Colo.",2015-2019,,"Providence, R.I.",2019,2021,Congress,2021,present,United States Department of Defense,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001118,1972,1986,"Stillwater, Payne County, Okla.",1986,1990,"Lexington, Va.",1990,1994,"Lewiston, Me.",1994,2002,Virginia (Staff for U.S. Representative),2002-2007,,Virginia (Marketing Consultant),2007,2013,"Rockingham County, Va.",2002,2018,Virginia (State House of Delegates),2013,Present,Virginia (Private Practice),2019,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001124,1963,1981,"Walnut Creek, Contra Costa County, Calif.",1981,1986,"Reno, Nev.",1986,1999,Engineer (Location not specified),1999,2006,"Dallas, Tex.",2006-2018,,Non-profit executive (Location not specified),2019,2021,"Congress, California",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001119,1972,1990,"West Helena, Phillips County, Arkansas",1990,1994,"Memphis, Tenn.",1994,2016,Various locations (as a journalist and healthcare company manager),2016,,Minnesota (unsuccessful candidate for election),2019-present,,Minnesota (as a Representative),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001120,1984,2002,"Aberdeen, Scotland",2002,2006,"Medford, Mass.",2006,2016,United States Navy,2017,2019,"Cambridge, Mass.",2019-present,,"Texas, Congress",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001121,1979,1997,"Madison, Dane County, Wisc.",1997,2002,"University of Wisconsin, Madison, Wisc.",2002,2006,United States Army,2006,2009,"Denver, Colo.",2009-2019,,"Denver, Colo. (as a lawyer and adjunct professor)",2019,present,"Congress, Colorado",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
C001122,1982,2000,"Caldwell County, Ky.",2000,2002,"Charleston, S.C.",2002,2005,"Boca Raton, Fla.",2005,2014,"Highland Heights, Ky.",2014-2019,,"Various locations (as ocean engineer, lawyer, business owner)",2019,2021,Congress,2022,,South Carolina (Governor candidate),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D000629,1980,1998,"Leavenworth, Kans.",1998,2000,"Lawrence, Kans.",2000,2003,"Overland Park, Kans.",2003,2007,"Kansas City, Mo.",2007-2010,,"Ithaca, N.Y.",2010,2016,"Lawyer, business owner, non-profit executive, professional athlete",2016,2017,White House Fellow,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D000631,1959,1977,"Philadelphia, Philadelphia County, Pa.",1977,1979,"Blue Bell, Pa.",1979,1981,"Philadelphia, Pa.",1981,1984,"Chester, Pa.",1984-2001,,Private practice,2001,2012,"Philadelphia, Pa.",2012,2018,Pennsylvania,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D000630,1977,1995,"Schenectady, Schenectady County, N.Y.",1995,1999,"Hamilton, N.Y.",1999,2001,"Oxford, England",2001,2005,"Cambridge, Mass.",2005-2019,,Private practice and musician,2019,2022,Congress,2022,present,New York,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E000299,1969,1987,"El Paso, El Paso County, Tex.",1987,1991,"University of Texas at El Paso, El Paso, Tex.",1991,1993,"New York, N.Y.",1993,2006,"El Paso, Tex. (college professor, nonprofit executive, communications director)",2006-2010,,"El Paso County, Tex. (county commissioner)",2011,2017,"El Paso County, Tex. (county judge)",2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F000467,1988,2006,"Dubuque, Dubuque County, Iowa",2006,2007,U.S. Capitol Page School,2007,2011,"Des Moines, Iowa",2011,2015,"Legislative assistant; staff, Iowa state house",2015-2019,,Iowa state house,2019,2021,Congress,2021,2022,Unsuccessful candidate for nomination to the United States Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F000468,1975,1993,"Houston, Harris County, Tex.",1993,1997,"Gambier, Ohio",1997,2006,"Williamsburg, Va.",2006,2019,Lawyer (Location not specified),2019-present,,Congress (Location not specified),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F000469,1962,1980,"Boise, Ada County, Idaho",1980,1984,"Meridian, Idaho",1984,1988,"Boise, Idaho",1988,2005,"Boise, Idaho (Businessman and realtor)",2005-2014,,Idaho State Senate,2014,2018,Idaho (Unsuccessful candidate for Governor),2016,,Republican National Convention,2019,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G000586,1956,1974,"Durango, Mexico",1974,1999,"Chicago, Ill.",1999,2002,"University of Illinois, Chicago, Ill.",1984,2000,"Cook County, Ill.",1986-1993,,"Chicago, Ill.",1993,1998,Illinois,2011,2019,"Cook County, Ill.",2015,,"Chicago, Ill.",2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,
G000587,1950,1968,"San Diego, Duval County, Tex.",1968,1972,"Denton, Tex.",1972,1978,"Houston, Tex.",1978,1983,"Houston, Tex. (Lawyer and social worker)",1983-1998,,"Houston, Tex. (Municipal court system)",1998,2003,"Houston, Tex. (City controller)",2003,2010,"Harris County, Tex.",2013,2018,Texas (State senate),2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,
G000592,1982,2001,"Lewiston, Androscoggin County, Maine",2001,2002,"Farmington, Maine",2002,2006,(United States Marines Corps),2006,2011,"Lewiston, Maine",2011-2012,,"(Staff, United States Senate Committee on Homeland Security and Governmental Affairs)",2013,,"(Staff, United States Senator Susan Collins of Maine)",2013,2014,"(Staff, Maine state house of representatives)",2014,2019,Maine,2019,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,
G000588,1984,2003,"Elyria, Lorain County, Ohio",2003,2007,"Columbus, Ohio",2007,2014,Professional athlete (Location not specified),2014,2018,"Stanford, Calif.",2019-2023,,Congress,2023,2022,(Not specified),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G000589,1982,2001,"Nashville, Davidson County, Tenn.",2001,2004,"Terrell, Tex.",2004,2011,"Austin, Tex.",2011,2015,Texas State House of Representatives,2017-2019,,Texas State House of Representatives,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G000590,1964,1982,"Jacksonville, Duval County, Fla.",1982,1986,"West Point, N.Y.",1986,1999,"Dayton, Ohio",1987,2006,United States Army (Various Locations),1999-2013,,Tennessee (Medical Doctor and Business Executive),2013,2019,Tennessee State Senate,2019,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
G000591,1970,1988,"Brandon, Miss.",1988,1993,"Starkville, Miss.",1993,1995,"Oxford, Miss.",1994,2019,"Madison and Rankin County, Miss.",2019-present,,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001080,1960,1978,"Winslow, Navajo County, Ariz.",1978,1994,"Albuquerque, N. Mex.",1994,2000,"Albuquerque, N. Mex.",2000,2006,"Los Angeles, Calif.",2006-2013,,"Albuquerque, N. Mex.",2013,2015,"San Felipe Pueblo, N. Mex.",2015,2017,New Mexico,2017,2021,Congress,2021,Present,Secretary of the Interior,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001088,1962,1980,"Blue Earth, Faribault County, Minn.",1980,1984,"McLean, Va.",1984,1991,Minnesota,1991,2009,United States Treasury Department,2009-2010,,(Unsuccessful candidate),2010,2014,(Unsuccessful candidate),2014,2016,(Unsuccessful candidate),2016,2019,(Unsuccessful candidate),2019,2022,Congress,2022,,"Blue Earth, Minn.",,,,,,,,,,,,,,,,,,,,,,,,
H001090,1986,2004,"Turlock, Stanislaus County, Calif.",2004,2008,"Stanford, Calif.",2008,2014,"Cambridge, Mass.",2014,2019,"Entrepreneur, consultant, professor",2019-present,,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001081,1973,2002,"Waterbury, New Haven County, Conn.",2002,2005,"New Haven, Conn.",2005,2012,"West Hartford, Conn.",2012,2014,"Bridgeport, Conn.",2014-2019,,Public school administrator,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001087,1987,2004,"Santa Clarita, Calif.",2004,2011,"Northridge, Calif.",2011,2014,"Northridge, Calif.",2014,2019,Non-profit executive,2019,,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001083,1976,1994,"Chickasha, Grady County, Okla.",1994,1998,"Tulsa, Okla.",1998,2001,"Dallas, Tex.",2001,2004,Private practice,2004-2005,,Staff for U.S. Representative Brad Carson,2005,2019,Nonprofit executive,2019,2021,Congress,2021,2022,Unsuccessful candidate for U.S. Senate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
H001085,1967,1981,"St. Mary’s County, Md.",1981,1985,"Middletown, R.I.",1985,1989,"Stanford, Calif.",1989,1991,United States Air Force,1991-1994,,"Cambridge, Mass.",1994,2004,United States Air Force Reserve,2004,2019,"Various (Teach for America Corps, engineer, business executive, non-profit executive)",2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J000301,1976,1995,"Pierre, Hughes County, S.Dak.",1995,1999,"Vermillion, S.Dak.",1999,2002,"Lawrence, Kans.",2002,2003,"Pierre, Hughes County, S.Dak.",2003-2005,,"Pierre, Hughes County, S.Dak.",2004,2011,South Dakota,2011,2014,"Pierre, Hughes County, S.Dak.",2014,2019,South Dakota,2019,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,
J000302,1957,1975,"Altoona, Blair County, Pa.",1975,1977,"Pennsylvania State University, Altoona, Pa.",1977,1979,"University Park, Pa.",1979,1983,"Philadelphia, Pa.",1983-1989,,"Baltimore, Md.",1990,1991,"Portsmouth, Va.",1991,2019,Dermatology private practice,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
K000394,1982,2000,"Cherry Hill, N.J.",2000,2002,"Deep Springs, Calif.",2002,2004,"Chicago, Ill.",2004,2010,"Oxford, England",2010-2013,,United States Department of State,2013,2016,United States Department of Defense and National Security Council,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L000590,1966,1984,"Canton, Stark County, Ohio",1984,1990,"Pittsburgh, Pa.",1990,2018,Nonprofit executive,2019,present,"Congress, Nevada",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L000593,1978,1993,"Inglewood, Los Angeles County, Calif.",1993,1997,"Los Angeles, Calif.",1997,2001,"Stanford, Calif.",2001,2005,"Raleigh, N.C.",2005-2019,,Private practice and business executive,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
L000592,1960,1976,"Detroit, Wayne County, Mich.",1976,1978,"Bethesda, Md.",1978,1983,"Williamstown, Mass.",1983,1990,"Ann Arbor, Mich.",1990-1994,,"Cambridge, Mass.",1994,2007,"Various locations (U.S. Commission on the Future of Worker-Management, trade union organizer, trade union director)",2007,2011,"Michigan (State of Michigan, Michigan department of energy, labor, and economic growth)",2011,2019,Michigan (Business executive),2019,2023,Congress,2023,,Michigan,,,,,,,,,,,,,,,,,,,,,,,,
L000591,1975,1993,"Birmingham, Jefferson County, Ala.",1993,1997,"Annapolis, Md.",1997,2000,"Goose Creek, S.C.",2000,2004,"Norfolk, Va.",2004-2017,,United States Navy,2017,2019,Small business owner,2019,2023,Congress,2023,2022,Unsuccessful candidate for reelection,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001203,1965,1983,"Princeton, N.J.",1983,1987,"Berkeley, Calif.",1987,1991,"Oxford, England",1991,1994,Nonprofit organization,1994-1998,,United States Department of State,1998,2001,National Security Council,2014,2017,United States Department of State,2019,2023,Congress,2023,,New Jersey,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001209,1974,1993,"West Bountiful, Davis County, Utah",1993,2000,"Salt Lake City, Utah",2000,2003,"New York, N.Y.",2003,2008,Lawyer and adjunct professor,2008-2012,,"Salt Lake City, Utah",2013,2019,"Salt Lake County, Utah",2019,2021,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001208,1960,1978,"Joliet, Will County, Ill.",1978,1982,"Petersburg, Va.",1982,2019,Various locations (flight attendant and professional advocate),2019,present,Georgia (Congress),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001204,1964,1982,"Flushing, Queens County, N.Y.",1982,1983,"Bronx, N.Y.",1983,1986,"Ithaca, N.Y.",1986,2008,Entrepreneur and business executive,2011-2015,,Pennsylvania,2019,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001205,1950,1968,"Columbus, Franklin County, Ohio",1968,1972,"Columbia, S.C.",1972,2007,West Virginia,2007,2019,West Virginia House of Delegates,2019-present,,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M001207,1971,1984,"Guayaquil, Ecuador",1984,1988,"Pomona, Calif.",1988,1992,"Claremont, Calif.",1992,1996,"Claremont, Calif.",1996-2003,,Consultant,2003,2011,"Miami, Fla.",2019,2021,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
N000191,1984,2002,"Bakersfield, Kern County, Calif.",2002,2005,"Highlands Ranch, Colo.",2005,2009,"Boulder, Colo.",2009,2015,"Boulder, Colo.",2015-2017,,Colorado,2017,present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O000172,1989,2003,"New York City, Bronx County, N.Y.",2003,2007,"Yorktown Heights, N.Y.",2007,2011,"Boston, Mass.",2011,2019,Community organizer (Location not specified),2019-present,,"Congress, Washington D.C.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
O000173,1982,2000,"Mogadishu, Somalia",2000,2007,"Minneapolis, Minn.",2007,2011,"Fargo, N. Dak.",2011,2017,Minnesota Department of Education,2013-2015,,Minneapolis City Council,2017,2019,Minnesota State House of Representatives,2019,Present,Congress,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
